2.413215161994026857e+03,0.000000000000000000e+00,7.576855794741464933e+02
0.000000000000000000e+00,2.205166422604441323e+03,3.983313161397894078e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
